Model,Settings,Embedding Method,Scenario,Accuracy,F1_Score,Precision,Recall,F2_Score
KNN,{'n_neighbors': 35},TransH,TransH FE Only,0.7500000000000001,0.585,0.6886363636363637,0.5089285714285714,0.5368046132971507
KNN,{'n_neighbors': 35},TransH,TransH + Tabular + FE,0.7600000000000001,0.618,0.730909090909091,0.5357142857142857,0.5658073270013568
KNN,{'n_neighbors': 35},DistMult,Baseline,0.7666666666666667,0.64,0.7590909090909091,0.5535714285714285,0.5851424694708277
KNN,{'n_neighbors': 35},DistMult,DistMult Only,0.7428571428571429,0.6168944099378882,0.7379509379509379,0.5306122448979591,0.5619902485574128
KNN,{'n_neighbors': 35},DistMult,DistMult + Tabular,0.7520833333333333,0.635527289546716,0.7641281233386497,0.5446428571428572,0.577619330083156
KNN,{'n_neighbors': 35},DistMult,DistMult FE Only,0.7259259259259259,0.6381157606428326,0.733805895209404,0.5952380952380953,0.6054841119476837
KNN,{'n_neighbors': 35},DistMult,DistMult + Tabular + FE,0.735,0.6508999292594003,0.7551621477937267,0.6000000000000001,0.6136379908292512
KNN,{'n_neighbors': 40},TransH,Baseline,0.7833333333333333,0.7111111111111111,0.9411764705882353,0.5714285714285714,0.6201550387596899
KNN,{'n_neighbors': 40},TransH,TransH Only,0.625,0.43450292397660817,0.6205882352941177,0.33928571428571425,0.37155292921591054
KNN,{'n_neighbors': 40},TransH,TransH + Tabular,0.6777777777777777,0.5267056530214425,0.7274509803921569,0.4166666666666667,0.454420299063837
KNN,{'n_neighbors': 40},TransH,TransH FE Only,0.6958333333333333,0.5578199374405004,0.7789215686274511,0.4375,0.47861049988842896
KNN,{'n_neighbors': 40},TransH,TransH + Tabular + FE,0.7133333333333333,0.5884781721746226,0.811372549019608,0.46428571428571425,0.5069194076626811
KNN,{'n_neighbors': 40},DistMult,Baseline,0.725,0.608916995330704,0.8330065359477126,0.48214285714285704,0.5257920128455159
KNN,{'n_neighbors': 40},DistMult,DistMult Only,0.6952380952380952,0.5219288531406034,0.7140056022408965,0.4132653061224489,0.4506788681532994
KNN,{'n_neighbors': 40},DistMult,DistMult + Tabular,0.70625,0.5455766353869169,0.7424019607843138,0.4330357142857143,0.4718633894790982
KNN,{'n_neighbors': 40},DistMult,DistMult FE Only,0.7148148148148148,0.5745092480387852,0.736835930953578,0.4920634920634921,0.5187718723257916
KNN,{'n_neighbors': 40},DistMult,DistMult + Tabular + FE,0.7216666666666667,0.5881694343460178,0.7572699849170438,0.5,0.5289101889691814
KNN,{'n_neighbors': 45},TransH,Baseline,0.7833333333333333,0.7111111111111111,0.9411764705882353,0.5714285714285714,0.6201550387596899
KNN,{'n_neighbors': 45},TransH,TransH Only,0.5666666666666667,0.6148148148148148,0.6687014428412874,0.6607142857142857,0.6282593375616632
KNN,{'n_neighbors': 45},TransH,TransH + Tabular,0.6444444444444445,0.6562533548040794,0.7606157767090064,0.6428571428571428,0.6367882763231602
KNN,{'n_neighbors': 45},TransH,TransH FE Only,0.7,0.7005233494363929,0.8204618325317548,0.6607142857142857,0.6669851466363095
KNN,{'n_neighbors': 45},TransH,TransH + Tabular + FE,0.72,0.7082447665056362,0.8452583549142927,0.65,0.6643573480782784
KNN,{'n_neighbors': 45},DistMult,Baseline,0.7305555555555555,0.7087224906065486,0.8612447075266165,0.6369047619047619,0.6569902965251804
KNN,{'n_neighbors': 45},DistMult,DistMult Only,0.6976190476190476,0.7004996763338524,0.8071752665499077,0.6887755102040816,0.6807815987022554
KNN,{'n_neighbors': 45},DistMult,DistMult + Tabular,0.7104166666666667,0.7053285211399468,0.8243339137867248,0.6785714285714286,0.6774146680952426
KNN,{'n_neighbors': 45},DistMult,DistMult FE Only,0.7296296296296296,0.7253193411954354,0.8236503476084018,0.7103174603174603,0.7055946475022847
KNN,{'n_neighbors': 45},DistMult,DistMult + Tabular + FE,0.7366666666666666,0.7267004505541527,0.835729757292006,0.7,0.7004197981366717
KNN,{'n_neighbors': 50},TransH,Baseline,0.7833333333333333,0.7111111111111111,0.9411764705882353,0.5714285714285714,0.6201550387596899
KNN,{'n_neighbors': 50},TransH,TransH Only,0.6583333333333333,0.35555555555555557,0.47058823529411764,0.2857142857142857,0.31007751937984496
KNN,{'n_neighbors': 50},TransH,TransH + Tabular,0.7000000000000001,0.4740740740740741,0.6274509803921569,0.38095238095238093,0.4134366925064599
KNN,{'n_neighbors': 50},TransH,TransH FE Only,0.6708333333333334,0.40394265232974913,0.7205882352941176,0.3125,0.34268621503201885
KNN,{'n_neighbors': 50},TransH,TransH + Tabular + FE,0.6933333333333334,0.4653763440860216,0.7647058823529411,0.36428571428571427,0.39817997977755304
KNN,{'n_neighbors': 50},DistMult,Baseline,0.7083333333333334,0.5063321385902032,0.7941176470588235,0.3988095238095238,0.4351758229412425
KNN,{'n_neighbors': 50},DistMult,DistMult Only,0.6714285714285715,0.522668926673376,0.7460475715710012,0.4795918367346939,0.4857898031225688
KNN,{'n_neighbors': 50},DistMult,DistMult + Tabular,0.6854166666666667,0.546224199728093,0.7704386839481555,0.49107142857142855,0.502585457577209
KNN,{'n_neighbors': 50},DistMult,DistMult FE Only,0.6611111111111111,0.5562396926875979,0.7366862375835457,0.5476190476190477,0.5371819054433071
KNN,{'n_neighbors': 50},DistMult,DistMult + Tabular + FE,0.6733333333333333,0.5717268345299492,0.7571352608840146,0.55,0.5454792187749454
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",TransH,Baseline,0.8166666666666667,0.7755102040816326,0.9047619047619048,0.6785714285714286,0.7142857142857143
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",TransH,TransH Only,0.6416666666666666,0.7059369202226344,0.6857142857142857,0.8392857142857143,0.7641196013289037
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular,0.6999999999999998,0.7291280148423005,0.7587301587301587,0.7857142857142857,0.7475083056478405
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",TransH,TransH FE Only,0.7416666666666666,0.7551793444650587,0.819047619047619,0.7678571428571429,0.7500251686298198
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular + FE,0.7566666666666666,0.7592455163883736,0.8361904761904763,0.75,0.7428772777609988
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",DistMult,Baseline,0.7666666666666666,0.7619562976705834,0.8476190476190477,0.7380952380952381,0.7381120171817847
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult Only,0.7238095238095238,0.7440144889124481,0.7931972789115648,0.7755102040816327,0.7489465130661144
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular,0.7354166666666666,0.7479514533085961,0.8071428571428572,0.7633928571428571,0.7446139132185644
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult FE Only,0.7185185185185184,0.6863511126183937,0.8285714285714286,0.6904761904761904,0.6763717875952456
SVM,"{'C': 0.9, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular + FE,0.7283333333333333,0.6952670217647177,0.8361904761904763,0.6892857142857143,0.6801631802642925
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",TransH,Baseline,0.8166666666666667,0.7755102040816326,0.9047619047619048,0.6785714285714286,0.7142857142857143
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",TransH,TransH Only,0.6416666666666666,0.7059369202226344,0.6857142857142857,0.8392857142857143,0.7641196013289037
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular,0.6999999999999998,0.7291280148423005,0.7587301587301587,0.7857142857142857,0.7475083056478405
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",TransH,TransH FE Only,0.7208333333333332,0.7246237889095032,0.8043417366946779,0.7321428571428572,0.7156699889258029
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular + FE,0.7399999999999999,0.7348010719439291,0.8244257703081234,0.7214285714285715,0.7153931339977853
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",DistMult,Baseline,0.7527777777777777,0.7415859273002129,0.8378151260504203,0.7142857142857144,0.7152085640457734
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult Only,0.7119047619047618,0.7265541714521306,0.784793917567027,0.7551020408163266,0.7293149818066762
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular,0.725,0.7326736755308183,0.7997899159663866,0.7455357142857143,0.727436323366556
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult FE Only,0.7074074074074074,0.6660803041755422,0.8220354808590103,0.6706349206349206,0.6563566539086735
SVM,"{'C': 1.0, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular + FE,0.7183333333333333,0.6770232941661514,0.8303081232492998,0.6714285714285715,0.6621495599463776
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",TransH,Baseline,0.8166666666666667,0.7755102040816326,0.9047619047619048,0.6785714285714286,0.7142857142857143
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",TransH,TransH Only,0.675,0.3877551020408163,0.4523809523809524,0.3392857142857143,0.35714285714285715
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular,0.7222222222222223,0.5170068027210885,0.6031746031746031,0.4523809523809524,0.4761904761904762
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",TransH,TransH FE Only,0.7583333333333334,0.6020408163265306,0.6666666666666666,0.5535714285714286,0.5714285714285714
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular + FE,0.7700000000000001,0.636734693877551,0.7142857142857142,0.5785714285714286,0.6
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",DistMult,Baseline,0.7777777777777778,0.6598639455782312,0.746031746031746,0.5952380952380953,0.6190476190476191
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult Only,0.7238095238095239,0.6457370404607836,0.700302343159486,0.6275510204081634,0.6295795426604377
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular,0.7354166666666666,0.6619586859133897,0.7258597883597884,0.6339285714285714,0.6401678141135972
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult FE Only,0.7055555555555555,0.6591147915189727,0.6970605526161082,0.6746031746031745,0.6594773334756523
SVM,"{'C': 1.1, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular + FE,0.7166666666666666,0.6707543327752387,0.7178306878306879,0.675,0.6649581715566585
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",TransH,Baseline,0.8166666666666667,0.7755102040816326,0.9047619047619048,0.6785714285714286,0.7142857142857143
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",TransH,TransH Only,0.675,0.3877551020408163,0.4523809523809524,0.3392857142857143,0.35714285714285715
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular,0.7222222222222223,0.5170068027210885,0.6031746031746031,0.4523809523809524,0.4761904761904762
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",TransH,TransH FE Only,0.6916666666666668,0.4612845138055222,0.6607142857142857,0.38392857142857145,0.41010895883777243
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular + FE,0.7166666666666668,0.5241296518607443,0.7095238095238094,0.4428571428571429,0.4709443099273608
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",DistMult,Baseline,0.7333333333333334,0.5660264105642258,0.7420634920634921,0.4821428571428572,0.5115012106537531
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult Only,0.6952380952380953,0.5760745856784272,0.7027210884353742,0.5561224489795918,0.5547086788992303
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular,0.7104166666666667,0.6010040379788278,0.7279761904761906,0.5714285714285714,0.5746558083225407
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult FE Only,0.7222222222222222,0.6253004927753515,0.7312650312650314,0.6071428571428572,0.6065906035663963
SVM,"{'C': 1.2, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular + FE,0.7316666666666667,0.6403214639059795,0.7486147186147187,0.6142857142857143,0.6173601146383281
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",TransH,Baseline,0.8166666666666667,0.7755102040816326,0.9047619047619048,0.6785714285714286,0.7142857142857143
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",TransH,TransH Only,0.675,0.3877551020408163,0.4523809523809524,0.3392857142857143,0.35714285714285715
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular,0.7222222222222223,0.5170068027210885,0.6031746031746031,0.4523809523809524,0.4761904761904762
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",TransH,TransH FE Only,0.7583333333333334,0.5977551020408163,0.6910173160173161,0.5267857142857143,0.5530383795309168
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular + FE,0.7700000000000001,0.6333061224489795,0.7337662337662338,0.5571428571428572,0.5852878464818764
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",DistMult,Baseline,0.7777777777777778,0.6570068027210884,0.7622655122655123,0.5773809523809524,0.6067874911158494
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult Only,0.7404761904761905,0.6548594464240722,0.7234513016184175,0.6275510204081634,0.6326576763676978
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular,0.75,0.6699407911312673,0.7461151270113534,0.6339285714285714,0.6428611811074497
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult FE Only,0.7185185185185186,0.6662099961570861,0.715065298084166,0.6746031746031745,0.6618714374701878
SVM,"{'C': 1.2999999999999998, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular + FE,0.7283333333333333,0.6771400169495407,0.7340349587519399,0.675,0.6671128651517405
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",TransH,Baseline,0.8166666666666667,0.7755102040816326,0.9047619047619048,0.6785714285714286,0.7142857142857143
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",TransH,TransH Only,0.6833333333333333,0.422237860661506,0.9523809523809523,0.35714285714285715,0.37926675094816686
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular,0.7277777777777779,0.5399953084682149,0.9365079365079364,0.46428571428571425,0.49093973872734936
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",TransH,TransH FE Only,0.7458333333333333,0.5897790900468134,0.9384920634920635,0.5,0.5316663425070505
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular + FE,0.76,0.6269253128537773,0.9317460317460318,0.5357142857142858,0.5681902168627833
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",DistMult,Baseline,0.7694444444444444,0.6516894613917531,0.9272486772486773,0.5595238095238096,0.5925394664332718
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult Only,0.7261904761904762,0.6495000578163079,0.861451247165533,0.6224489795918368,0.6241700409959605
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular,0.7375,0.6652513260994735,0.8668650793650794,0.6294642857142857,0.6354345001571797
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult FE Only,0.7074074074074075,0.6620415827954916,0.8223985890652558,0.6706349206349206,0.65526994329217
SVM,"{'C': 1.4, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular + FE,0.7183333333333334,0.6733884449241057,0.8306349206349207,0.6714285714285715,0.6611715203915245
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",TransH,Baseline,0.8166666666666667,0.7755102040816326,0.9047619047619048,0.6785714285714286,0.7142857142857143
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",TransH,TransH Only,0.6333333333333333,0.5510204081632653,0.6428571428571428,0.48214285714285715,0.5075187969924813
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular,0.6944444444444443,0.6258503401360543,0.7301587301587301,0.5476190476190476,0.5764411027568923
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",TransH,TransH FE Only,0.7416666666666666,0.6863688871775124,0.7776190476190475,0.6160714285714286,0.6421848416662094
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular + FE,0.7566666666666666,0.7041971505583364,0.803047619047619,0.6285714285714287,0.6566050161901104
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",DistMult,Baseline,0.7666666666666666,0.7160826594788858,0.82,0.636904761904762,0.666218465872711
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult Only,0.7238095238095238,0.7046942276052788,0.7695238095238095,0.6887755102040817,0.6873234690869084
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular,0.7354166666666666,0.713546224664823,0.7864285714285715,0.6875,0.6906937497367591
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult FE Only,0.7092592592592593,0.7066147320018065,0.7526874657909141,0.7222222222222222,0.7054532677398643
SVM,"{'C': 1.5, 'kernel': 'rbf', 'probability': True}",DistMult,DistMult + Tabular + FE,0.72,0.7135042792097892,0.7678949096880132,0.7178571428571429,0.7063365123944493
SVM,"{'C': 1.5999999999999999, 'kernel': 'rbf', 'probability': True}",TransH,Baseline,0.8,0.75,0.9,0.6428571428571429,0.6818181818181819
SVM,"{'C': 1.5999999999999999, 'kernel': 'rbf', 'probability': True}",TransH,TransH Only,0.6333333333333333,0.6931818181818181,0.6833333333333333,0.8214285714285714,0.7478858350951374
SVM,"{'C': 1.5999999999999999, 'kernel': 'rbf', 'probability': True}",TransH,TransH + Tabular,0.6888888888888888,0.712121212121212,0.7555555555555555,0.7619047619047619,0.725863284002819
